danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.552,0.915,1,-3.038,1,0.0578,0.0001,0.541,0.0925,0.232,174.056,273116,4,dnb
0.634,0.701,6,-8.635,0,0.0365,0.012,0.206,0.0933,0.0388,120.039,198156,4,Dark Trap
0.648,0.683,2,-4.268,1,0.221,0.0076,0.0375,0.272,0.604,177.051,180360,4,Hiphop
0.537,0.904,7,-5.042,1,0.157,0.0373,0.0,0.501,0.276,180.049,201093,4,RnB
0.653,0.568,7,-6.462,1,0.0972,0.0012,0.647,0.0511,0.036,150.017,371241,4,hardstyle
0.645,0.86,6,-6.419,0,0.0866,0.0029,0.786,0.0696,0.622,140.012,294857,4,trance
0.537,0.759,3,-4.782,0,0.339,0.145,0.0,0.123,0.689,185.439,213013,4,Underground Rap
0.769,0.635,1,-6.206,0,0.235,0.563,0.0,0.203,0.823,180.022,192053,4,Underground Rap
0.764,0.564,0,-9.997,1,0.0324,0.237,0.0007,0.119,0.353,120.017,161388,4,Dark Trap
0.492,0.217,2,-20.032,1,0.132,0.865,0.0,0.14,0.159,138.809,123200,3,Underground Rap
0.815,0.946,2,-4.153,1,0.268,0.0802,0.0,0.315,0.864,175.014,111833,4,Underground Rap
0.736,0.718,11,-3.605,1,0.0299,0.206,0.0,0.186,0.682,130.057,194080,4,RnB
0.577,0.89,7,-8.522,1,0.044,0.0005,0.762,0.646,0.378,150.977,392444,4,psytrance
0.717,0.497,8,-9.66,1,0.054,0.0685,0.0,0.0869,0.423,134.004,307760,4,RnB
0.635,0.983,11,-1.657,0,0.057,0.0036,0.864,0.792,0.336,150.03,210400,4,trap
0.421,0.407,10,-7.445,1,0.0267,0.309,0.001,0.11,0.161,139.028,285120,3,Emo
0.608,0.839,9,-5.903,1,0.0363,0.0361,0.447,0.653,0.382,120.006,205138,4,Dark Trap
0.806,0.919,11,-8.033,0,0.0634,0.0111,0.894,0.122,0.909,127.009,349836,4,techhouse
0.565,0.961,9,-4.025,0,0.127,0.0276,0.0,0.0883,0.311,150.157,198921,4,hardstyle
0.648,0.882,4,-4.806,1,0.297,0.0032,0.0,0.423,0.671,175.42,249462,4,Hiphop
0.489,0.997,2,-4.966,1,0.0825,0.0001,0.203,0.0509,0.212,139.993,390549,4,trance
0.557,0.839,1,-2.473,1,0.261,0.0061,0.0,0.431,0.679,159.848,122044,4,Trap Metal
0.54,0.988,5,-4.372,0,0.0475,0.0,0.812,0.669,0.234,146.986,453878,4,psytrance
0.751,0.809,8,-8.254,1,0.0696,0.239,0.0,0.101,0.34,146.005,172000,4,Dark Trap
0.531,0.978,7,-4.467,1,0.0451,0.0002,0.64,0.127,0.392,146.0,453439,3,psytrance
0.418,0.603,7,-6.872,1,0.0314,0.0085,0.0,0.0933,0.105,149.896,226167,4,hardstyle
0.368,0.838,8,-6.465,0,0.0487,0.0033,0.0,0.115,0.477,144.38,230067,4,Hiphop
0.574,0.576,1,-8.267,1,0.0446,0.0579,0.0015,0.208,0.287,145.094,254897,4,trap
0.706,0.684,7,-5.759,1,0.261,0.0178,0.0,0.105,0.235,148.0,246380,4,Underground Rap
0.382,0.961,3,-3.322,0,0.0903,0.0156,0.0,0.121,0.393,164.106,189826,4,Emo
0.631,0.634,1,-5.17,0,0.0362,0.0521,0.0005,0.0903,0.236,145.004,176555,4,Dark Trap
0.64,0.861,2,-7.789,1,0.0814,0.0019,0.847,0.106,0.15,126.991,427272,4,techno
0.55,0.911,7,-6.609,0,0.0571,0.0823,0.0208,0.401,0.0428,138.005,250435,4,trance
0.645,0.939,10,-0.081,1,0.35,0.0188,0.174,0.201,0.218,150.064,281604,4,trap
0.444,0.689,1,-11.475,0,0.0535,0.0069,0.028,0.763,0.134,132.07,185445,4,trance
0.771,0.574,9,-10.622,1,0.0592,0.004,0.878,0.0594,0.0589,123.991,442184,4,techno
0.496,0.621,11,-11.907,0,0.0348,0.0,0.879,0.148,0.548,133.006,391931,5,techno
0.859,0.414,5,-8.513,0,0.122,0.002,0.0056,0.0548,0.409,123.989,329000,4,techhouse
0.946,0.592,8,-7.908,1,0.23,0.0178,0.0,0.46,0.418,200.046,159709,4,Underground Rap
0.512,0.408,1,-8.718,0,0.479,0.573,0.0001,0.103,0.123,175.602,230038,4,Hiphop
0.668,0.94,6,-6.742,1,0.0364,0.0224,0.682,0.0575,0.822,135.975,202493,4,trance
0.58,0.702,4,-5.565,1,0.0337,0.0466,0.0,0.536,0.299,105.076,208960,4,Emo
0.844,0.698,2,-5.73,1,0.411,0.0231,0.0,0.0722,0.683,167.008,160988,4,Underground Rap
0.541,0.955,2,-2.767,1,0.0453,0.0044,0.963,0.125,0.191,173.92,245717,4,dnb
0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4,RnB
0.436,0.78,7,-6.783,0,0.0345,0.0171,0.35,0.0804,0.108,174.07,272414,4,dnb
0.807,0.426,11,-9.957,0,0.181,0.0031,0.0,0.0916,0.586,155.1,170262,4,Underground Rap
0.657,0.811,4,-5.437,0,0.0465,0.0665,0.0,0.312,0.63,119.995,187625,4,Emo
0.887,0.474,3,-10.409,0,0.113,0.0251,0.0,0.0897,0.366,200.024,242719,4,Underground Rap
0.381,0.889,10,-6.036,0,0.0532,0.0035,0.721,0.0891,0.397,138.013,610806,4,psytrance
0.542,0.729,6,-4.16,0,0.0355,0.0194,0.0,0.147,0.159,150.098,179200,4,hardstyle
0.668,0.844,1,-4.151,1,0.0956,0.0039,0.0088,0.119,0.33,159.108,172017,4,Rap
0.548,0.98,1,-4.858,1,0.0849,0.0037,0.0005,0.463,0.42,133.988,217836,4,trance
0.531,0.756,6,-5.156,1,0.37,0.197,0.0,0.641,0.37,132.582,115177,5,Underground Rap
0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,169.008,176443,4,Underground Rap
0.443,0.84,11,-5.732,0,0.112,0.0108,0.0155,0.184,0.389,135.064,213333,4,Dark Trap
0.7,0.862,5,-6.406,0,0.0842,0.0759,0.0,0.0951,0.309,187.95,249307,4,Underground Rap
0.715,0.977,11,-5.161,1,0.172,0.005,0.0,0.0729,0.475,130.022,122846,4,Trap Metal
0.336,0.936,6,-3.909,0,0.241,0.0036,0.0,0.381,0.206,148.695,312000,4,hardstyle
0.719,0.872,6,-5.988,0,0.269,0.0047,0.0002,0.113,0.427,175.024,135771,4,Trap Metal
0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,214192,3,Dark Trap
0.471,0.911,9,-3.411,0,0.285,0.86,0.0,0.116,0.922,182.648,220160,4,Hiphop
0.918,0.743,6,-3.023,1,0.142,0.108,0.0,0.121,0.805,188.128,193562,4,Underground Rap
0.696,0.751,5,-4.206,0,0.381,0.0108,0.0,0.378,0.383,153.04,151340,4,Trap Metal
0.829,0.673,5,-6.001,0,0.0379,0.036,0.0001,0.214,0.505,123.992,131683,4,Trap Metal
0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,4,Emo
0.635,0.99,0,-6.756,1,0.0657,0.0002,0.831,0.21,0.196,145.005,395586,4,psytrance
0.825,0.465,7,-6.777,1,0.128,0.257,0.0003,0.125,0.093,154.08,121948,4,Trap Metal
0.494,0.987,2,-5.336,1,0.0575,0.0024,0.233,0.427,0.413,134.007,488919,4,trance
0.633,0.73,1,-5.423,0,0.0496,0.0005,0.74,0.323,0.776,171.979,253606,4,dnb
0.744,0.43,3,-10.604,0,0.309,0.455,0.0,0.126,0.266,92.039,201667,4,Rap
0.432,0.988,6,-3.92,0,0.0497,0.0472,0.0275,0.356,0.0501,150.041,195071,4,hardstyle
0.659,0.801,1,-4.301,1,0.322,0.448,0.0,0.14,0.462,193.996,165433,4,Hiphop
0.815,0.946,2,-4.153,1,0.268,0.0802,0.0,0.315,0.864,175.014,111833,4,Trap Metal
0.743,0.601,5,-8.482,0,0.0303,0.0393,0.109,0.0918,0.148,117.002,229749,4,Dark Trap
0.589,0.91,11,-3.532,0,0.0845,0.143,0.0001,0.0694,0.367,149.957,200000,4,hardstyle
0.259,0.804,2,-4.863,0,0.052,0.0003,0.805,0.0787,0.143,173.661,320100,4,dnb
0.27,0.734,2,-5.795,0,0.0436,0.0006,0.0,0.0767,0.208,160.863,236867,1,Emo
0.485,0.805,10,-3.283,0,0.0486,0.106,0.0001,0.277,0.314,150.062,178400,4,hardstyle
0.576,0.97,11,-6.711,0,0.0477,0.0002,0.819,0.641,0.431,138.002,420000,4,trance
0.604,0.792,2,-3.592,0,0.0544,0.0238,0.837,0.0862,0.0733,172.017,346047,4,dnb
0.602,0.832,5,-7.781,1,0.0724,0.0004,0.0814,0.155,0.253,135.997,530530,4,trance
0.45,0.895,11,-4.739,1,0.0386,0.0293,0.0,0.116,0.463,155.154,257253,4,Emo
0.633,0.982,1,-5.059,1,0.0498,0.0,0.841,0.156,0.337,144.987,414625,4,psytrance
0.853,0.479,8,-7.703,1,0.114,0.0515,0.0,0.19,0.741,139.983,192240,4,Underground Rap
0.769,0.427,0,-6.105,1,0.316,0.386,0.0,0.0731,0.0393,149.956,135413,4,RnB
0.655,0.634,1,-11.25,1,0.0354,0.0357,0.9,0.112,0.162,129.999,409238,4,techno
0.726,0.981,7,-4.802,1,0.0511,0.0,0.879,0.329,0.605,148.014,447568,4,psytrance
0.811,0.512,8,-7.455,1,0.316,0.354,0.0,0.102,0.752,139.918,260875,4,Underground Rap
0.842,0.701,10,-6.705,0,0.463,0.026,0.0,0.0373,0.481,155.928,162978,4,Underground Rap
0.467,0.844,6,-4.263,0,0.0381,0.0007,0.786,0.0924,0.328,139.986,176327,4,Dark Trap
0.448,0.546,4,-6.672,1,0.086,0.321,0.0,0.52,0.403,123.513,219400,4,RnB
0.799,0.894,5,-5.768,1,0.0471,0.0,0.543,0.0674,0.368,124.984,192000,4,techhouse
0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908,204747,4,RnB
0.788,0.907,1,-1.215,1,0.242,0.0003,0.286,0.0473,0.259,173.993,332833,4,dnb
0.629,0.532,5,-7.88,0,0.0352,0.331,0.0,0.238,0.619,180.196,235800,4,RnB
0.633,0.827,6,-5.756,1,0.361,0.0151,0.0,0.0671,0.876,160.301,171809,4,Underground Rap
0.525,0.65,2,-12.725,1,0.127,0.0486,0.0152,0.119,0.303,149.907,120000,4,Trap Metal
0.586,0.624,5,-5.946,1,0.113,0.0153,0.0,0.133,0.267,137.952,185863,4,Emo
0.495,0.351,3,-14.669,0,0.34,0.485,0.0,0.0967,0.271,134.369,301960,4,Hiphop
0.692,0.976,11,-8.401,0,0.0483,0.0004,0.802,0.133,0.219,150.004,453378,4,psytrance
0.749,0.62,6,-6.959,0,0.311,0.0647,0.0,0.114,0.484,145.883,197293,4,Rap
0.719,0.716,11,-5.334,1,0.383,0.0095,0.0,0.667,0.426,129.985,194977,4,Hiphop
0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4,Hiphop
0.599,0.345,0,-13.373,1,0.0285,0.252,0.0031,0.0792,0.333,218.104,167732,4,Dark Trap
0.498,0.632,7,-6.726,1,0.205,0.376,0.0,0.186,0.328,117.653,132536,4,RnB
0.511,0.935,5,-7.368,1,0.0443,0.0007,0.908,0.0625,0.574,138.003,452187,4,trance
0.604,0.992,10,-2.298,0,0.265,0.0008,0.586,0.128,0.448,174.131,205578,4,dnb
0.419,0.871,11,-6.432,0,0.468,0.715,0.0,0.211,0.577,201.451,150520,4,Hiphop
0.913,0.574,1,-7.022,1,0.298,0.0334,0.0,0.119,0.33,196.056,146939,4,Dark Trap
0.872,0.448,11,-12.668,0,0.0734,0.0158,0.0,0.0378,0.447,105.066,299440,4,Hiphop
0.643,0.981,11,0.899,0,0.373,0.0048,0.0007,0.297,0.336,140.081,219855,4,trap
0.801,0.951,2,-5.778,1,0.101,0.0001,0.895,0.642,0.609,124.976,407040,4,techhouse
0.808,0.883,11,-7.873,1,0.0564,0.0,0.472,0.0594,0.849,123.994,403838,4,techhouse
0.715,0.959,1,-7.943,0,0.042,0.0,0.918,0.127,0.0382,130.005,369793,4,techno
0.784,0.432,0,-10.672,1,0.263,0.297,0.0,0.111,0.209,182.164,131625,4,Dark Trap
0.616,0.883,10,-2.273,0,0.0899,0.0015,0.484,0.117,0.444,175.01,227757,4,dnb
0.409,0.877,11,-4.716,0,0.144,0.0005,0.651,0.356,0.265,139.86,150000,4,trap
0.721,0.643,0,-8.927,1,0.456,0.113,0.0,0.112,0.509,177.718,194157,4,Hiphop
0.61,0.877,4,-3.831,1,0.435,0.0088,0.0,0.196,0.712,114.478,224601,4,Underground Rap
0.787,0.48,8,-8.828,1,0.252,0.112,0.0,0.0993,0.158,160.032,300000,4,Underground Rap
0.665,0.886,10,-9.542,0,0.0403,0.0002,0.918,0.193,0.105,130.001,333122,4,techno
0.822,0.836,11,-5.247,0,0.201,0.0254,0.0017,0.142,0.555,144.009,142500,4,Dark Trap
0.463,0.755,4,-7.244,1,0.0634,0.11,0.0,0.103,0.252,145.319,261213,4,Emo
0.479,0.842,9,-7.495,0,0.133,0.599,0.496,0.0946,0.0393,124.094,158746,4,Dark Trap
0.786,0.524,5,-9.291,0,0.306,0.0073,0.0,0.249,0.812,143.087,121301,4,Underground Rap
0.681,0.879,0,-4.029,0,0.0627,0.0168,0.0,0.309,0.558,171.422,252173,4,Hiphop
0.635,0.942,8,-4.002,1,0.0573,0.0174,0.805,0.114,0.245,172.037,341240,4,dnb
0.673,0.757,8,-5.087,1,0.222,0.18,0.0,0.039,0.641,192.252,264984,3,Hiphop
0.731,0.674,1,-6.986,1,0.274,0.0943,0.0,0.0807,0.701,139.916,165027,4,Underground Rap
0.476,0.716,4,-5.431,1,0.276,0.0021,0.0,0.0976,0.5,160.138,211152,4,Hiphop
0.899,0.716,11,-6.592,0,0.343,0.182,0.0,0.191,0.657,140.038,164624,4,Dark Trap
0.604,0.912,9,-8.348,0,0.0458,0.0001,0.873,0.587,0.573,144.004,446667,4,psytrance
0.575,0.809,6,-8.539,0,0.0513,0.0229,0.0189,0.0619,0.118,149.96,260808,4,hardstyle
0.882,0.566,0,-5.265,1,0.406,0.664,0.0,0.193,0.483,110.048,174555,4,Underground Rap
0.435,0.849,6,-10.987,1,0.0345,0.0002,0.918,0.491,0.229,135.718,197639,4,trance
0.681,0.978,8,-4.778,1,0.049,0.0002,0.767,0.478,0.191,141.987,480000,4,psytrance
0.49,0.903,1,-7.657,1,0.304,0.0443,0.0002,0.139,0.631,177.102,201158,4,Underground Rap
0.309,0.971,3,-3.45,0,0.146,0.0021,0.0,0.565,0.456,195.809,195837,4,Emo
0.679,0.601,6,-6.201,1,0.207,0.0989,0.0,0.123,0.725,132.995,267613,4,RnB
0.556,0.829,0,-6.71,1,0.145,0.126,0.0024,0.44,0.61,179.872,202667,4,Underground Rap
0.745,0.967,7,-5.786,1,0.0898,0.0002,0.811,0.101,0.322,148.017,421000,4,psytrance
0.908,0.429,11,-8.286,1,0.0799,0.305,0.0,0.116,0.362,119.976,225001,4,Pop
0.752,0.775,6,-4.6,1,0.321,0.0262,0.0,0.177,0.795,179.618,123727,4,Underground Rap
0.48,0.959,2,-5.165,0,0.198,0.0018,0.0323,0.533,0.239,149.804,194000,4,hardstyle
0.746,0.885,0,-7.417,1,0.212,0.0305,0.469,0.113,0.0943,149.965,301047,4,hardstyle
0.699,0.945,1,-0.942,1,0.306,0.0289,0.0,0.362,0.861,149.95,144000,4,trap
0.732,0.75,11,-6.366,0,0.231,0.0026,0.0,0.109,0.401,155.096,182707,4,Emo
0.777,0.626,11,-5.019,1,0.309,0.0609,0.0,0.129,0.188,145.052,184790,4,Underground Rap
0.674,0.914,6,-7.557,0,0.0555,0.0006,0.787,0.0829,0.338,140.017,439862,4,psytrance
0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4,Rap
0.805,0.769,10,-11.4,0,0.0491,0.0071,0.896,0.336,0.459,123.015,280970,4,techhouse
0.77,0.983,7,-7.512,1,0.0503,0.0004,0.821,0.245,0.917,124.979,405250,4,techhouse
0.652,0.605,8,-7.371,1,0.0393,0.0048,0.0,0.0605,0.394,126.091,292707,4,Hiphop
0.676,0.965,1,-6.835,1,0.0464,0.0006,0.867,0.229,0.0347,140.014,433000,3,psytrance
0.757,0.673,7,-7.022,1,0.12,0.0499,0.0,0.241,0.449,203.974,173870,4,Underground Rap
0.523,0.925,1,-2.995,1,0.127,0.0003,0.0578,0.612,0.287,149.996,283200,4,trap
0.888,0.729,10,-5.021,1,0.0728,0.0021,0.0001,0.118,0.963,140.032,129202,4,Dark Trap
0.488,0.639,2,-6.057,1,0.0446,0.0029,0.0002,0.66,0.485,197.52,177397,4,Emo
0.628,0.712,11,-12.034,0,0.0433,0.0049,0.81,0.102,0.315,132.005,327473,5,techno
0.706,0.911,7,-7.184,1,0.0501,0.0006,0.883,0.232,0.068,140.015,493714,4,psytrance
0.802,0.992,4,-8.992,1,0.081,0.0059,0.805,0.0899,0.46,125.007,416500,4,techhouse
0.532,0.871,7,-2.2,1,0.0417,0.0006,0.0071,0.107,0.0378,172.017,245581,4,dnb
0.536,0.931,8,-6.322,1,0.0393,0.0005,0.543,0.123,0.138,141.975,470560,4,psytrance
0.873,0.765,1,-4.088,1,0.321,0.0575,0.0,0.0498,0.638,106.024,256960,4,Hiphop
0.613,0.957,1,-4.074,1,0.0472,0.0081,0.762,0.0799,0.524,174.995,290674,4,dnb
0.629,0.705,6,-7.456,0,0.0492,0.0066,0.765,0.637,0.28,122.948,178091,4,Dark Trap
0.506,0.947,8,-3.533,0,0.106,0.165,0.074,0.0861,0.191,149.961,256812,4,hardstyle
0.688,0.484,6,-9.865,1,0.036,0.186,0.587,0.345,0.531,177.65,187453,4,Hiphop
0.674,0.452,1,-8.782,1,0.159,0.0015,0.0,0.263,0.0968,155.935,126176,4,Dark Trap
0.804,0.456,1,-5.356,1,0.166,0.0507,0.0,0.161,0.193,147.989,188293,4,Underground Rap
0.607,0.957,6,-5.584,1,0.0564,0.0,0.788,0.37,0.398,145.998,410947,4,psytrance
0.605,0.777,11,-4.1,1,0.0916,0.0421,0.0,0.148,0.692,144.002,225000,4,RnB
0.579,0.813,7,-4.573,1,0.367,0.0605,0.0,0.365,0.312,107.609,135822,4,Trap Metal
0.541,0.925,11,-7.377,0,0.109,0.0796,0.0003,0.381,0.301,152.414,234560,4,hardstyle
0.535,0.903,4,-6.007,0,0.0444,0.0001,0.71,0.585,0.322,136.018,480000,4,trance
0.523,0.982,0,-5.179,1,0.0536,0.0005,0.807,0.299,0.431,144.998,439966,4,psytrance
0.603,0.849,8,-6.234,1,0.162,0.0536,0.0001,0.454,0.534,128.015,227695,4,trance
0.835,0.976,1,-3.617,0,0.111,0.0013,0.0001,0.252,0.44,125.009,276955,4,techhouse
0.768,0.777,1,-7.078,1,0.0579,0.0661,0.89,0.0908,0.109,125.992,434250,4,techno
0.836,0.67,5,-6.907,0,0.23,0.0083,0.0004,0.0837,0.556,107.018,305350,4,Hiphop
0.752,0.83,10,-4.249,0,0.316,0.272,0.0,0.22,0.777,198.418,148453,4,Hiphop
0.781,0.704,5,-6.219,0,0.0627,0.178,0.0,0.0951,0.0771,110.054,162104,5,Underground Rap
0.881,0.434,7,-8.885,1,0.235,0.335,0.0,0.0841,0.36,129.975,210947,4,Underground Rap
0.583,0.617,7,-4.847,1,0.0741,0.0058,0.385,0.0569,0.125,169.998,346513,4,dnb
0.627,0.786,1,-9.559,1,0.0687,0.0001,0.905,0.105,0.163,126.014,415159,4,techno
0.611,0.849,6,-8.572,0,0.0463,0.0011,0.877,0.344,0.239,139.977,391126,4,psytrance
0.696,0.65,4,-5.712,0,0.0326,0.0067,0.153,0.14,0.587,183.994,215387,4,Hiphop
0.627,0.818,0,-8.302,1,0.0386,0.0217,0.842,0.727,0.0767,129.974,435692,4,techno
0.764,0.956,6,-7.433,1,0.0464,0.0153,0.907,0.119,0.152,128.007,425635,4,techno
0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,174730,4,Underground Rap
0.801,0.891,4,-8.362,0,0.0544,0.0001,0.835,0.0991,0.063,128.008,458710,4,techno
0.806,0.902,2,-7.229,1,0.067,0.0003,0.887,0.0967,0.484,125.002,416676,4,techno
0.871,0.453,8,-7.978,0,0.299,0.0272,0.0,0.178,0.624,188.198,285667,4,Underground Rap
0.676,0.91,1,-2.668,0,0.0646,0.0009,0.034,0.0546,0.717,150.008,192800,3,trap
0.589,0.968,7,-5.014,1,0.0473,0.0001,0.853,0.169,0.235,142.997,498462,4,psytrance
0.806,0.527,10,-11.712,0,0.0585,0.191,0.0334,0.116,0.356,129.967,191750,4,Dark Trap
0.89,0.607,9,-6.916,0,0.124,0.158,0.0002,0.118,0.224,134.022,233040,4,Rap
0.539,0.585,1,-7.679,1,0.177,0.022,0.052,0.0958,0.168,145.149,161244,4,trap
0.529,0.36,4,-10.84,1,0.113,0.474,0.0,0.0446,0.553,129.387,238355,4,RnB
0.562,0.589,7,-7.509,1,0.265,0.0679,0.0,0.0684,0.188,177.806,184444,1,Hiphop
0.629,0.635,1,-9.948,0,0.0693,0.004,0.865,0.103,0.13,128.001,480300,4,techno
0.797,0.828,1,-6.248,1,0.0517,0.0249,0.957,0.0466,0.637,125.0,401570,4,techhouse
0.642,0.651,2,-9.335,1,0.0471,0.227,0.661,0.24,0.128,157.473,317740,4,Dark Trap
0.543,0.681,1,-7.876,0,0.0477,0.159,0.0,0.298,0.154,124.914,123080,4,RnB
0.342,0.444,7,-7.457,1,0.027,0.266,0.0023,0.128,0.113,187.064,208974,4,Emo
0.836,0.884,5,-4.195,1,0.262,0.0937,0.0,0.104,0.821,183.994,174600,4,Hiphop
0.424,0.539,7,-20.883,1,0.286,0.144,0.0,0.965,0.366,188.584,152816,4,RnB
0.728,0.54,6,-8.954,1,0.052,0.432,0.0119,0.145,0.59,164.012,308533,4,RnB
0.888,0.833,3,-4.381,0,0.0912,0.256,0.0016,0.485,0.962,121.002,388226,4,Hiphop
0.606,0.913,1,-5.716,0,0.0376,0.0063,0.764,0.3,0.088,138.002,379144,4,psytrance
0.656,0.977,8,-4.661,0,0.0572,0.0004,0.879,0.253,0.255,134.997,363133,4,techno
0.619,0.705,1,-6.747,1,0.0471,0.108,0.0,0.0803,0.149,199.992,211775,4,Trap Metal
0.642,0.947,11,-7.157,0,0.0505,0.0646,0.856,0.168,0.273,136.003,486613,4,psytrance
0.495,0.607,8,-13.26,1,0.0361,0.0,0.816,0.0723,0.211,127.418,173871,4,techno
0.727,0.527,9,-7.111,1,0.252,0.218,0.0002,0.113,0.102,168.942,216313,4,Underground Rap
0.731,0.733,5,-5.614,1,0.278,0.177,0.0,0.273,0.575,160.108,100545,4,Underground Rap
0.709,0.942,5,-1.546,1,0.364,0.0101,0.0046,0.217,0.318,145.02,225103,4,trap
0.823,0.818,10,-4.396,0,0.18,0.173,0.0136,0.21,0.844,185.946,189427,4,Hiphop
0.865,0.647,1,-8.118,1,0.352,0.0259,0.0018,0.142,0.325,155.466,192170,4,Underground Rap
0.766,0.589,3,-9.288,1,0.0495,0.0681,0.18,0.0999,0.589,132.006,117447,4,Dark Trap
0.659,0.838,1,-1.164,1,0.409,0.0246,0.0,0.69,0.704,148.63,249500,4,Underground Rap
0.749,0.583,11,-6.375,1,0.197,0.193,0.0,0.0846,0.606,149.964,191970,4,RnB
0.621,0.865,9,-3.732,1,0.157,0.0003,0.0,0.262,0.727,213.408,93205,5,Trap Metal
0.637,0.771,9,-7.891,0,0.103,0.0002,0.931,0.0797,0.104,175.021,356571,4,dnb
0.653,0.988,11,-6.336,0,0.0658,0.0,0.763,0.145,0.31,147.997,423243,4,psytrance
0.871,0.493,9,-6.775,1,0.338,0.0104,0.0,0.0917,0.157,93.016,179388,4,Rap
0.51,0.981,1,-5.416,1,0.0402,0.0,0.811,0.0673,0.341,149.991,416000,4,psytrance
0.861,0.748,9,-6.845,0,0.0582,0.0004,0.863,0.261,0.177,124.022,196500,4,techhouse
0.614,0.864,7,-2.242,1,0.0572,0.0184,0.0002,0.292,0.392,149.985,234022,4,hardstyle
0.826,0.642,11,-8.541,0,0.0357,0.0099,0.882,0.121,0.331,125.004,284160,4,Dark Trap
0.46,0.758,1,-8.551,1,0.0609,0.004,0.856,0.386,0.0376,136.976,536265,4,psytrance
0.767,0.88,5,-5.912,0,0.0454,0.0001,0.863,0.0993,0.237,132.985,347679,4,techno
0.314,0.537,6,-12.158,0,0.0406,0.0006,0.0542,0.364,0.214,136.041,169000,4,trance
0.732,0.549,0,-4.194,1,0.0312,0.163,0.0001,0.122,0.479,131.006,271173,4,RnB
0.393,0.937,1,-1.588,1,0.258,0.002,0.0224,0.346,0.155,150.098,292800,4,trap
0.746,0.939,10,-5.123,0,0.0852,0.0033,0.117,0.363,0.671,124.997,180090,4,techhouse
0.717,0.925,0,-4.246,1,0.311,0.244,0.0,0.287,0.412,137.989,212245,4,Trap Metal
0.467,0.672,10,-7.371,0,0.377,0.0056,0.243,0.607,0.0648,163.1,200693,4,Hiphop
0.8,0.845,7,-6.435,1,0.105,0.0167,0.692,0.516,0.806,122.035,319060,4,techhouse
0.527,0.696,1,-6.015,0,0.361,0.209,0.0,0.0516,0.499,201.228,244760,4,RnB
0.699,0.936,7,-5.601,0,0.125,0.0194,0.0004,0.0506,0.369,125.946,218639,4,techhouse
0.758,0.808,1,-4.406,1,0.431,0.397,0.0,0.107,0.598,144.605,261517,4,Underground Rap
0.686,0.61,4,-9.129,0,0.053,0.141,0.0325,0.0868,0.238,161.991,162750,4,Dark Trap
0.918,0.656,7,-7.257,1,0.0582,0.0017,0.0,0.112,0.169,120.036,112065,4,Trap Metal
0.587,0.811,5,-6.103,1,0.0297,0.0594,0.0877,0.0915,0.179,199.962,276000,4,Dark Trap
0.404,0.85,0,-11.083,0,0.0376,0.0001,0.93,0.29,0.34,132.972,162468,4,trance
0.535,0.614,7,-5.271,1,0.043,0.0015,0.0081,0.109,0.214,180.108,90166,4,Underground Rap
0.673,0.748,0,-8.134,0,0.0444,0.0095,0.0198,0.362,0.148,130.998,202646,4,trance
0.48,0.624,1,-6.131,1,0.382,0.0451,0.0,0.337,0.704,165.057,204307,4,Underground Rap
0.659,0.657,8,-5.38,1,0.252,0.0822,0.0,0.715,0.683,154.076,221532,4,Hiphop
0.807,0.909,9,-9.081,0,0.0663,0.0,0.893,0.0891,0.805,126.004,416129,4,techno
0.458,0.94,2,-4.125,1,0.0557,0.0019,0.0,0.46,0.155,149.986,221600,4,hardstyle
0.744,0.917,1,-7.653,0,0.366,0.285,0.0,0.0927,0.677,140.166,113143,4,Trap Metal
0.6,0.988,1,-3.849,1,0.107,0.0016,0.788,0.864,0.303,125.99,221925,4,techhouse
0.462,0.882,11,-9.014,1,0.0393,0.0003,0.811,0.341,0.526,133.021,210053,4,trance
0.856,0.572,1,-8.429,1,0.373,0.0136,0.0,0.121,0.454,164.89,228438,4,Underground Rap
0.299,0.933,6,-6.874,0,0.17,0.0742,0.0,0.0723,0.205,180.092,225040,3,Emo
0.581,0.45,4,-7.293,1,0.0444,0.258,0.0003,0.135,0.205,153.088,379847,3,RnB
0.921,0.508,5,-8.306,0,0.418,0.679,0.0,0.116,0.531,127.98,120226,4,Trap Metal
0.445,0.953,5,-2.428,0,0.0372,0.0158,0.0131,0.703,0.426,173.971,253793,4,dnb
0.78,0.679,5,-4.554,1,0.0881,0.174,0.0,0.127,0.47,139.978,193933,4,Rap
0.329,0.683,2,-4.331,0,0.0358,0.001,0.61,0.217,0.126,174.007,237241,4,dnb
